aX,aY,aZ,gX,gY,gZ,label
0.406,0.240,0.022,-95.520,74.646,15.869,3
0.331,0.162,0.006,-94.543,75.073,23.132,3
0.251,0.219,0.020,-49.438,59.753,26.978,3
0.218,0.176,0.016,-27.649,53.101,5.920,3
0.202,0.282,0.116,-45.532,89.783,-23.682,3
0.108,0.144,-0.006,-27.466,108.704,-20.813,3
0.141,0.029,-0.136,-9.094,93.506,8.301,3
0.029,-0.048,-0.215,11.536,76.477,17.761,3
0.049,0.020,-0.223,26.978,88.989,16.846,3
-0.015,0.111,-0.162,34.546,94.971,20.752,3
-0.073,0.090,-0.098,38.147,109.619,32.532,3
-0.238,0.094,-0.089,26.917,118.652,31.677,3
-0.266,0.119,-0.101,17.639,114.380,21.729,3
-0.238,0.020,-0.172,23.315,126.831,7.935,3
-0.270,0.024,-0.190,45.349,139.771,-4.028,3
-0.444,0.206,0.021,71.716,120.667,-5.188,3
-0.617,0.440,0.233,72.632,95.703,7.446,3
-0.698,0.484,0.265,65.186,88.928,12.939,3
-0.643,0.397,0.175,49.683,102.844,6.104,3
-0.467,0.285,0.073,64.819,119.995,-11.475,3
-0.421,0.380,0.196,99.670,115.662,-25.818,3
-0.631,0.567,0.440,125.854,99.487,-18.982,3
-0.813,0.725,0.633,119.507,82.275,-6.836,3
-0.769,0.720,0.709,100.586,66.162,-22.217,3
-0.441,1.440,0.775,111.816,-20.691,-33.875,3
-0.578,1.534,0.787,108.582,-38.513,-21.240,3
-0.626,1.581,0.779,104.797,-59.021,-33.508,3
-0.614,1.675,0.788,92.590,-73.730,-50.842,3
-0.546,1.781,0.822,86.670,-78.003,-67.444,3
-0.406,1.907,0.809,72.571,-89.172,-89.478,3
-0.301,1.946,0.756,52.124,-96.069,-80.566,3
-0.349,1.921,0.663,41.504,-116.028,-70.618,3
-0.319,2.031,0.653,24.597,-130.005,-60.669,3
-0.201,2.002,0.592,7.690,-132.080,-82.031,3
-0.082,2.036,0.564,-6.348,-134.949,-81.055,3
-0.114,2.008,0.526,-24.658,-140.259,-53.772,3
-0.047,1.851,0.450,-47.302,-142.151,-36.194,3
0.030,1.754,0.387,-64.209,-144.897,-38.452,3
0.078,1.751,0.395,-72.266,-142.883,-32.593,3
0.207,1.746,0.442,-75.928,-140.198,-27.283,3
0.359,1.743,0.488,-83.435,-137.329,-25.940,3
0.505,1.755,0.582,-95.947,-129.089,-28.992,3
0.658,1.699,0.606,-114.929,-119.568,-35.889,3
0.780,1.545,0.532,-130.615,-107.239,-33.813,3
0.846,1.409,0.466,-133.057,-93.445,-30.029,3
0.847,1.291,0.447,-129.150,-78.125,-17.151,3
0.908,1.180,0.465,-129.211,-66.223,-3.906,3
0.889,1.195,0.533,-131.592,-58.289,-9.338,3
0.892,1.074,0.527,-138.489,-31.555,-20.508,3
0.896,0.875,0.429,-141.113,-5.066,-21.545,3
0.864,0.707,0.363,-135.559,11.475,-8.484,3
0.809,0.623,0.337,-121.094,22.644,-0.366,3
0.751,0.560,0.365,-111.877,34.546,6.531,3
0.675,0.544,0.370,-113.220,62.256,8.240,3
0.605,0.410,0.332,-116.699,69.336,7.690,3
0.491,0.257,0.230,-115.112,82.703,9.644,3
0.382,0.115,0.099,-107.666,92.651,15.320,3
0.318,0.047,-0.002,-91.064,97.961,18.066,3
0.130,0.005,-0.037,-85.327,88.013,6.287,3
0.096,-0.023,-0.128,-66.223,104.675,-15.198,3
-0.026,-0.060,-0.158,-49.438,117.065,-12.329,3
-0.001,-0.115,-0.178,-34.912,114.563,-8.240,3
-0.054,-0.017,-0.192,-18.616,102.478,-11.658,3
-0.155,0.000,-0.195,-10.376,109.375,-9.277,3
-0.250,0.015,-0.205,-1.831,117.126,-11.047,3
-0.278,0.000,-0.242,5.005,121.460,-11.780,3
-0.246,-0.044,-0.265,7.568,125.793,-20.142,3
-0.212,-0.057,-0.230,16.052,129.333,-24.292,3
-0.259,-0.004,-0.196,32.288,132.202,-27.649,3
-0.441,0.102,-0.128,48.950,125.610,-22.095,3
-0.456,0.157,-0.058,60.974,114.624,-14.771,3
-0.435,0.253,-0.005,63.416,112.549,-18.250,3
-0.469,0.317,0.068,66.772,114.258,-25.757,3
-0.642,0.383,0.149,87.280,104.065,-37.292,3
-0.750,0.532,0.333,103.027,87.036,-31.311,3
-0.718,0.568,0.406,97.900,77.209,-34.241,3
-0.625,0.532,0.336,92.163,60.120,-45.288,3
-0.621,0.598,0.313,108.459,46.082,-42.847,3
-0.689,0.665,0.360,127.869,30.518,-36.316,3
-0.815,0.845,0.507,135.193,20.264,-33.813,3
-0.894,1.189,0.732,143.921,0.610,-54.260,3
-0.699,1.272,0.775,137.939,0.427,-96.008,3
-0.574,1.266,0.728,124.695,-15.808,-75.623,3
-0.673,1.355,0.731,123.047,-49.927,-23.682,3
-0.690,1.551,0.723,115.051,-66.650,-19.226,3
-0.540,1.559,0.662,101.685,-64.148,-66.772,3
-0.400,1.575,0.635,97.778,-68.054,-94.238,3
-0.359,1.732,0.786,105.286,-95.398,-89.539,3
-0.235,1.945,0.854,90.515,-116.028,-63.049,3
-0.166,1.989,0.799,72.876,-130.127,-57.373,3
-0.179,1.996,0.712,56.213,-131.165,-66.589,3
-0.167,1.982,0.689,44.373,-131.287,-75.378,3
-0.091,2.019,0.685,37.231,-133.057,-61.523,3
-0.043,2.093,0.678,17.639,-142.212,-53.406,3
-0.005,2.113,0.632,-7.385,-148.010,-49.072,3
0.145,1.960,0.497,-34.180,-146.667,-47.180,3
0.246,1.879,0.397,-46.936,-147.461,-44.556,3
0.352,1.917,0.448,-51.880,-140.991,-37.659,3
0.477,1.865,0.486,-66.895,-133.850,-28.992,3
0.597,1.771,0.490,-85.754,-127.441,-29.297,3
0.749,1.654,0.473,-99.609,-115.479,-33.936,3
0.841,1.479,0.426,-107.666,-99.426,-33.936,3
0.827,1.343,0.418,-107.361,-85.449,-28.564,3
0.810,1.285,0.485,-112.000,-72.815,-12.451,3
0.880,1.234,0.529,-125.122,-60.791,-1.038,3
0.860,1.042,0.415,-135.071,-39.856,1.648,3
0.870,0.928,0.359,-138.428,-23.804,3.845,3
0.858,0.782,0.232,-131.531,-14.893,10.803,3
0.837,0.707,0.240,-122.925,-5.615,19.897,3
0.781,0.694,0.265,-115.967,3.662,17.944,3
0.737,0.648,0.272,-116.272,25.330,7.874,3
0.627,0.523,0.174,-117.432,41.321,-0.916,3
0.537,0.390,0.052,-109.863,53.528,2.014,3
0.473,0.308,-0.021,-95.215,67.139,8.545,3
0.456,0.270,-0.039,-77.332,76.233,15.503,3
0.402,0.278,-0.031,-71.350,79.590,19.409,3
0.359,0.291,-0.000,-64.331,88.745,23.010,3
0.276,0.278,-0.029,-60.913,95.825,21.423,3
0.289,0.126,-0.080,-57.251,111.328,16.113,3
0.088,0.194,-0.127,-54.382,100.647,-12.207,3
0.095,0.068,-0.202,-32.349,124.084,-29.907,3
-0.019,0.039,-0.202,-17.029,132.629,-22.339,3
-0.095,0.036,-0.191,0.854,125.427,-24.170,3
-0.134,0.105,-0.163,13.916,118.530,-13.916,3
-0.165,0.119,-0.136,24.841,117.249,-7.324,3
-0.216,0.163,-0.118,26.123,119.568,-10.010,3
-0.281,0.160,-0.103,25.024,121.521,-20.691,3
-0.351,0.145,-0.134,30.640,126.587,-37.720,3
-0.404,0.149,-0.121,45.654,119.690,-38.025,3
-0.327,0.188,-0.037,59.875,113.159,-29.297,3
-0.308,0.227,0.059,66.833,107.483,-21.423,3
-0.298,0.314,0.149,70.923,99.609,-24.231,3
-0.382,0.365,0.160,77.515,94.421,-25.635,3
-0.453,0.466,0.229,84.778,86.182,-26.123,3
-0.460,0.491,0.267,84.778,80.566,-35.583,3
-0.396,0.533,0.315,92.468,75.745,-60.364,3
-0.388,0.546,0.375,104.858,66.589,-73.914,3
-0.290,0.622,0.464,111.450,60.547,-68.176,3
-0.335,0.813,0.612,122.131,52.185,-41.565,3
-0.417,0.974,0.717,125.916,48.706,-48.279,3
-0.472,1.077,0.739,123.840,41.321,-78.369,3
-0.576,1.193,0.717,123.840,25.208,-77.393,3
-0.605,1.248,0.688,123.535,-4.028,-32.104,3
-0.502,1.321,0.755,88.318,-47.119,-53.162,3
-0.405,1.386,0.710,82.703,-67.566,-58.838,3
-0.367,1.415,0.686,77.820,-82.825,-45.837,3
-0.333,1.542,0.707,77.271,-88.257,-47.485,3
-0.356,1.724,0.778,72.815,-98.572,-61.829,3
-0.281,1.851,0.798,65.308,-121.521,-81.909,3
-0.144,1.963,0.783,47.180,-135.498,-78.064,3
-0.074,1.965,0.711,32.043,-141.235,-75.989,3
-0.079,1.961,0.667,24.841,-144.836,-72.815,3
0.024,1.943,0.604,11.169,-144.287,-74.951,3
0.083,1.996,0.579,-2.563,-143.372,-75.745,3
0.193,1.936,0.550,-18.372,-139.648,-63.843,3
0.191,1.872,0.509,-39.429,-145.142,-42.786,3
0.266,1.741,0.425,-57.312,-141.174,-37.292,3
0.401,1.642,0.362,-66.589,-135.681,-37.598,3
0.445,1.661,0.393,-68.176,-127.563,-33.508,3
0.583,1.651,0.439,-77.209,-120.117,-31.433,3
0.677,1.615,0.524,-82.581,-110.779,-36.438,3
0.757,1.444,0.477,-100.281,-98.267,-37.109,3
0.846,1.320,0.400,-107.178,-89.050,-32.471,3
0.872,1.221,0.385,-101.501,-73.120,-17.029,3
0.911,1.180,0.444,-101.135,-63.049,-5.249,3
0.843,1.162,0.459,-104.431,-56.519,-7.446,3
0.803,1.078,0.448,-107.910,-38.818,-9.644,3
0.779,0.924,0.387,-114.502,-22.766,-7.324,3
0.776,0.789,0.285,-116.699,-5.859,-2.014,3
0.734,0.670,0.218,-107.788,3.967,10.010,3
0.704,0.649,0.215,-100.159,18.921,23.926,3
0.699,0.628,0.216,-94.055,37.903,25.085,3
0.625,0.550,0.191,-89.355,45.654,21.790,3
0.564,0.520,0.149,-81.848,61.523,16.296,3
0.451,0.420,0.106,-76.477,72.266,23.376,3
0.388,0.355,0.067,-72.998,75.745,32.043,3
0.356,0.258,0.017,-64.941,79.651,31.006,3
0.301,0.096,-0.072,-47.119,89.905,23.315,3
0.193,0.145,-0.116,-35.461,92.041,-5.371,3
0.230,0.122,-0.085,-20.203,111.877,-21.240,3
0.109,0.138,-0.086,-17.029,113.647,-19.897,3
0.031,0.106,-0.089,-6.958,108.337,-7.324,3
-0.049,0.132,-0.072,-7.996,93.201,13.184,3
-0.099,0.157,-0.092,-8.545,79.224,8.118,3
-0.090,0.174,-0.117,-0.427,89.905,-0.122,3
-0.193,0.184,-0.108,8.484,101.318,-5.249,3
-0.176,0.202,-0.091,13.306,102.173,-6.104,3
-0.227,0.251,-0.046,11.475,99.915,-2.869,3
-0.300,0.258,-0.033,16.113,107.056,-22.949,3
-0.253,0.251,-0.086,25.940,112.488,-47.974,3
-0.311,0.285,-0.027,45.776,107.666,-49.133,3
-0.480,0.425,0.054,65.247,98.145,-33.569,3
-0.516,0.518,0.135,75.195,86.060,-18.616,3
-0.496,0.569,0.169,79.407,86.121,-27.527,3
-0.489,0.591,0.224,79.834,90.271,-38.208,3
-0.507,0.491,0.201,83.618,95.093,-53.406,3
-0.355,0.539,0.267,95.947,78.674,-47.974,3
-0.372,0.730,0.422,110.229,48.828,-33.325,3
-0.454,0.911,0.564,111.877,39.368,-37.720,3
-0.500,0.960,0.636,109.741,37.048,-54.932,3
-0.389,1.089,0.658,105.896,24.963,-58.838,3
-0.351,1.143,0.703,96.802,8.362,-33.569,3
-0.241,1.287,0.730,90.698,0.854,-18.433,3
-0.370,1.284,0.693,77.026,-6.897,-1.831,3
-0.581,1.300,0.692,80.261,-28.687,-13.672,3
-0.473,1.266,0.618,67.444,-43.396,-27.893,3
-0.316,1.283,0.552,67.017,-51.331,-38.635,3
-0.406,1.490,0.686,71.228,-65.979,-37.415,3
-0.401,1.531,0.668,62.927,-86.121,-37.598,3
-0.354,1.484,0.591,49.683,-102.905,-21.057,3
-0.261,1.539,0.552,48.096,-110.291,-21.912,3
-0.315,1.659,0.598,47.302,-115.601,-42.419,3
-0.220,1.827,0.606,39.368,-126.282,-56.824,3
-0.092,1.878,0.594,24.597,-129.456,-55.176,3
-0.060,1.910,0.571,10.132,-138.855,-40.771,3
-0.016,1.919,0.511,1.526,-139.221,-34.973,3
0.008,1.896,0.447,-8.240,-138.428,-35.706,3
0.147,1.949,0.466,-16.846,-135.254,-30.212,3
0.123,1.951,0.495,-32.654,-137.695,-27.039,3
0.151,1.940,0.502,-48.279,-135.559,-20.081,3
0.255,1.836,0.476,-66.467,-133.728,-10.681,3
0.329,1.691,0.411,-81.848,-129.639,-8.728,3
0.451,1.564,0.376,-87.830,-124.451,-11.108,3
0.531,1.554,0.445,-89.478,-118.713,-13.611,3
0.629,1.489,0.463,-97.900,-108.887,-14.709,3
0.645,1.449,0.467,-108.154,-98.328,-10.742,3
0.671,1.360,0.453,-112.915,-85.938,-15.320,3
0.649,1.204,0.367,-111.328,-79.712,-24.658,3
0.724,1.151,0.447,-108.643,-67.139,-25.024,3
0.744,1.152,0.531,-116.516,-42.603,-21.179,3
0.800,0.978,0.444,-127.869,-27.954,-10.071,3
0.834,0.871,0.392,-132.263,-30.457,4.150,3
0.781,0.686,0.303,-131.409,-19.165,-2.625,3
0.715,0.568,0.184,-117.249,-0.122,-15.625,3
0.616,0.517,0.130,-101.929,18.433,-20.386,3
0.571,0.485,0.186,-92.712,29.236,-5.005,3
0.520,0.421,0.169,-95.398,41.687,14.038,3
0.462,0.303,0.083,-89.233,55.420,17.029,3
0.427,0.261,0.035,-84.412,67.139,12.390,3
0.370,0.168,-0.047,-68.176,70.679,13.428,3
0.287,0.157,-0.032,-52.795,75.012,13.855,3
0.117,0.134,-0.070,-43.396,81.604,9.155,3
0.181,-0.022,-0.115,-33.569,93.750,3.113,3
0.055,0.072,-0.182,-12.756,96.924,-19.043,3
-0.085,0.107,-0.115,5.554,101.074,-12.207,3
-0.114,0.153,-0.102,13.367,96.375,-8.850,3
-0.112,0.172,-0.142,15.198,93.994,-9.033,3
-0.062,0.118,-0.188,25.818,105.774,-17.517,3
-0.109,0.126,-0.134,41.199,104.858,-13.489,3
-0.279,0.182,-0.130,47.302,99.792,10.132,3
-0.396,0.260,-0.039,49.011,92.224,12.451,3
-0.448,0.244,-0.038,40.588,99.243,7.751,3
-0.343,0.141,-0.135,40.894,112.671,-15.320,3
-0.305,0.187,-0.158,63.965,115.906,-29.968,3
-0.552,0.391,0.034,91.187,94.971,-25.696,3
-0.658,0.585,0.209,88.806,83.191,-11.047,3
-0.614,0.573,0.247,79.163,85.754,-23.315,3
-0.578,0.558,0.246,84.167,84.961,-40.466,3
-0.569,0.569,0.296,89.722,79.834,-45.654,3
-0.587,0.655,0.310,98.450,65.674,-54.443,3
-0.625,0.830,0.401,111.755,44.617,-54.382,3
-0.665,1.036,0.550,117.859,28.076,-52.124,3
-0.666,1.425,0.643,85.205,-43.213,-8.972,3
-0.591,1.510,0.520,84.656,-76.294,-4.578,3
-0.575,1.675,0.553,90.637,-89.905,-27.771,3
-0.546,1.832,0.607,92.529,-99.304,-65.369,3
-0.380,2.034,0.617,77.087,-101.685,-76.477,3
-0.159,2.038,0.554,56.641,-105.469,-75.745,3
-0.237,2.017,0.480,40.649,-112.244,-45.898,3
-0.305,1.990,0.458,27.893,-129.883,-22.339,3
-0.231,1.925,0.393,14.954,-139.221,-40.344,3
-0.145,1.889,0.385,4.578,-139.771,-54.932,3
-0.103,1.937,0.459,-9.399,-146.912,-48.767,3
0.005,1.848,0.443,-33.997,-147.339,-28.381,3
0.046,1.711,0.392,-52.979,-150.818,-19.226,3
0.094,1.656,0.368,-66.711,-147.949,-21.362,3
0.275,1.596,0.383,-72.327,-142.578,-25.391,3
0.419,1.649,0.427,-76.904,-137.512,-20.935,3
0.501,1.601,0.447,-88.379,-126.282,-17.517,3
0.588,1.549,0.426,-102.112,-115.417,-7.812,3
0.647,1.447,0.374,-111.816,-104.431,-4.150,3
0.701,1.373,0.347,-115.295,-95.032,-7.019,3
0.778,1.300,0.338,-119.080,-78.552,-13.367,3
0.852,1.236,0.311,-120.239,-60.669,-22.766,3
0.862,1.139,0.269,-120.605,-43.701,-28.015,3
0.792,1.041,0.235,-113.892,-30.151,-31.128,3
0.781,0.973,0.221,-105.103,-18.433,-23.743,3
0.752,0.973,0.278,-101.257,-2.197,-14.709,3
0.740,0.865,0.277,-106.873,16.418,-12.939,3
0.706,0.712,0.214,-104.675,28.137,-8.118,3
0.639,0.595,0.133,-90.515,35.706,-8.545,3
0.609,0.538,0.113,-65.735,45.471,-7.141,3
0.501,0.470,0.084,-58.960,47.363,-8.240,3
0.479,0.459,0.099,-39.795,56.641,-6.348,3
0.449,0.453,0.154,-35.950,77.026,-1.587,3
0.305,0.388,0.147,-28.625,88.928,-2.319,3
0.111,0.397,0.109,-36.804,90.393,-4.028,3
0.060,0.288,-0.004,-36.621,109.192,-10.620,3
0.041,0.194,-0.054,-34.790,122.192,-11.963,3
0.077,0.106,-0.120,-25.391,129.883,-13.550,3
-0.034,0.106,-0.145,-12.878,122.742,-13.855,3
-0.073,0.184,-0.094,2.869,111.450,-18.250,3
-0.117,0.236,-0.068,3.601,102.722,-11.841,3
-0.152,0.302,-0.017,1.831,100.769,-7.812,3
-0.228,0.366,-0.018,-4.700,96.436,-0.488,3
-0.357,0.335,-0.043,-10.132,97.412,-0.854,3
-0.332,0.249,-0.112,-11.902,97.290,-11.719,3
-0.302,0.180,-0.159,-10.498,101.685,-14.771,3
-0.280,0.221,-0.147,4.456,114.441,-31.372,3
-0.346,0.254,-0.115,31.128,115.479,-41.565,3
-0.459,0.378,-0.027,49.438,100.525,-32.959,3
-0.452,0.480,0.026,56.091,96.069,-25.757,3
-0.374,0.405,0.034,59.265,99.976,-28.931,3
-0.285,0.448,0.061,74.463,98.511,-30.823,3
-0.394,0.537,0.192,97.595,87.219,-22.705,3
-0.493,0.681,0.328,102.722,75.317,-4.761,3
-0.526,0.694,0.316,93.018,65.979,-4.211,3
-0.501,0.630,0.281,90.393,62.744,-25.391,3
-0.454,0.650,0.284,102.295,57.434,-21.118,3
-0.434,0.820,0.417,119.751,53.406,-28.442,3
-0.551,1.050,0.603,125.671,40.771,-37.842,3
-0.483,1.122,0.593,116.089,23.132,-36.682,3
-0.389,1.146,0.496,100.464,17.029,-14.587,3
-0.481,1.245,0.504,100.098,10.742,-5.188,3
-0.715,1.295,0.552,96.436,2.441,-9.216,3
-0.841,1.320,0.602,99.487,-22.095,-36.621,3
-0.752,1.451,0.657,97.961,-33.752,-44.312,3
-0.564,1.457,0.626,84.106,-53.162,-43.335,3
-0.530,1.470,0.565,75.439,-67.139,-42.236,3
-0.528,1.490,0.576,73.730,-79.346,-54.077,3
-0.447,1.636,0.660,68.237,-89.294,-68.909,3
-0.272,1.793,0.653,57.800,-108.704,-64.758,3
-0.185,1.857,0.649,44.861,-117.004,-45.471,3
-0.238,1.831,0.581,30.396,-122.375,-44.861,3
-0.199,1.745,0.503,20.020,-126.709,-57.312,3
-0.120,1.753,0.445,12.939,-130.432,-62.500,3
-0.051,1.801,0.419,6.897,-134.094,-56.458,3
0.072,1.828,0.433,1.221,-132.690,-36.621,3
0.094,1.815,0.438,-11.108,-135.193,-23.926,3
0.125,1.766,0.419,-22.827,-131.653,-20.691,3
0.194,1.760,0.428,-30.884,-126.465,-21.301,3
0.309,1.691,0.451,-36.865,-124.451,-41.626,3
0.331,1.666,0.493,-48.462,-120.300,-39.551,3
0.429,1.579,0.527,-65.918,-113.342,-40.588,3
0.493,1.469,0.467,-84.839,-105.713,-24.597,3
0.568,1.330,0.435,-93.323,-96.863,-19.897,3
0.628,1.253,0.406,-95.154,-90.393,-24.170,3
0.673,1.198,0.421,-86.609,-73.792,-22.827,3
0.723,1.213,0.505,-88.196,-60.242,-16.968,3
0.634,1.147,0.498,-101.196,-53.711,-19.775,3
0.620,1.002,0.383,-111.572,-41.321,-20.874,3
0.693,0.884,0.285,-114.685,-21.973,-11.414,3
0.702,0.811,0.282,-103.149,-7.385,-4.700,3
0.667,0.786,0.289,-92.407,2.747,0.000,3
0.630,0.774,0.300,-90.637,13.611,4.883,3
0.621,0.711,0.288,-88.989,19.165,4.944,3
0.545,0.611,0.240,-84.839,31.738,6.653,3
0.486,0.542,0.174,-71.594,47.729,3.357,3
0.430,0.501,0.151,-65.552,63.110,6.836,3
0.373,0.397,0.101,-63.965,70.313,7.935,3
0.376,0.393,0.076,-62.012,74.219,15.991,3
0.353,0.301,0.022,-52.246,81.787,18.616,3
0.190,0.364,0.040,-49.072,77.026,0.000,3
0.114,0.249,-0.037,-39.368,93.445,-22.400,3
0.074,0.203,-0.133,-30.029,87.891,-17.822,3
0.017,0.126,-0.165,-19.348,76.599,12.329,3
-0.058,0.167,-0.148,-10.498,67.139,26.611,3
-0.082,0.209,-0.170,-7.568,69.092,10.315,3
-0.032,0.161,-0.206,-7.507,86.914,-2.136,3
-0.088,0.133,-0.214,-1.892,99.854,-3.723,3
-0.158,0.139,-0.217,8.423,102.112,4.578,3
-0.282,0.188,-0.150,20.081,95.520,17.822,3
-0.325,0.255,-0.107,20.569,92.773,21.118,3
-0.311,0.294,-0.043,16.235,100.647,17.029,3
-0.231,0.277,-0.073,9.827,117.981,-6.104,3
-0.222,0.210,-0.057,24.902,121.948,-25.085,3
-0.321,0.264,-0.013,57.434,113.464,-29.785,3
-0.315,0.356,0.105,85.449,105.164,-24.963,3
-0.323,0.470,0.193,98.816,106.445,-39.612,3
-0.382,0.461,0.224,106.140,114.624,-65.125,3
-0.365,0.454,0.344,122.375,110.718,-71.838,3
-0.595,1.539,0.602,94.604,-51.514,-31.494,3
-0.543,1.686,0.595,85.999,-77.637,-34.302,3
-0.486,1.731,0.553,74.829,-92.896,-56.396,3
-0.422,1.771,0.544,65.552,-103.149,-78.125,3
-0.308,1.916,0.533,60.791,-123.352,-80.627,3
-0.202,1.976,0.537,50.354,-115.662,-76.172,3
-0.170,1.978,0.509,31.921,-122.498,-63.232,3
-0.146,1.864,0.416,12.512,-129.517,-49.988,3
-0.176,1.807,0.349,-1.648,-134.338,-40.771,3
-0.145,1.716,0.316,-11.292,-134.949,-37.231,3
-0.100,1.724,0.347,-21.667,-137.695,-33.508,3
-0.025,1.718,0.393,-35.400,-140.320,-20.935,3
0.065,1.644,0.384,-53.589,-141.479,-15.625,3
0.173,1.540,0.343,-64.575,-140.137,-24.414,3
0.281,1.540,0.383,-68.848,-135.498,-34.119,3
0.435,1.557,0.451,-78.369,-127.258,-28.137,3
0.568,1.521,0.475,-91.125,-118.469,-22.522,3
0.713,1.446,0.452,-102.783,-106.567,-28.442,3
0.764,1.375,0.411,-110.046,-94.299,-24.780,3
0.836,1.272,0.391,-116.333,-83.984,-12.817,3
0.793,1.236,0.371,-121.704,-76.172,-13.000,3
0.794,1.127,0.337,-125.671,-50.476,-19.470,3
0.799,1.014,0.302,-123.169,-27.893,-24.658,3
0.799,0.908,0.279,-115.234,-13.306,-20.508,3
0.816,0.884,0.265,-110.718,-0.305,-7.446,3
0.776,0.828,0.246,-108.643,6.653,-2.563,3
0.693,0.745,0.211,-105.225,20.081,6.531,3
0.616,0.685,0.210,-99.487,35.034,10.986,3
0.610,0.634,0.185,-95.215,48.645,10.742,3
0.558,0.547,0.133,-94.116,62.622,10.132,3
0.459,0.443,0.061,-86.365,78.186,5.432,3
0.387,0.364,0.011,-71.411,89.905,4.211,3
0.357,0.333,-0.007,-63.354,95.947,11.963,3
0.256,0.335,-0.036,-54.810,101.318,13.672,3
0.194,0.201,-0.034,-51.697,108.887,2.197,3
0.148,0.167,-0.115,-41.443,127.014,-31.250,3
0.102,0.074,-0.183,-35.217,142.822,-32.410,3
0.085,-0.011,-0.197,-30.518,143.494,-21.301,3
0.021,0.001,-0.177,-15.198,143.982,-19.287,3
-0.114,0.049,-0.145,-0.977,134.338,-15.137,3
-0.153,0.122,-0.106,10.132,120.605,0.122,3
-0.158,0.224,-0.044,7.812,111.267,11.597,3
-0.144,0.234,-0.051,-0.732,117.188,12.512,3
-0.121,0.168,-0.062,5.737,126.953,6.104,3
-0.204,0.148,-0.009,14.465,131.470,3.906,3
-0.355,0.266,0.107,30.884,130.371,-3.967,3
-0.458,0.360,0.140,32.166,112.915,-9.277,3
-0.482,0.337,0.031,13.855,103.699,-17.090,3
-0.405,0.181,-0.080,21.973,109.863,-44.617,3
-0.560,0.259,0.004,61.707,106.018,-59.509,3
-0.662,0.452,0.234,91.492,87.830,-24.048,3
-0.722,0.657,0.444,103.149,66.345,0.549,3
-0.736,0.734,0.461,100.647,60.425,-3.113,3
-0.814,0.787,0.326,93.628,54.810,-35.339,3
-0.870,0.751,0.215,102.112,47.241,-66.895,3
-0.802,0.869,0.313,122.070,32.532,-63.293,3
-0.661,1.183,0.570,135.437,9.094,-35.767,3
-0.644,1.377,0.688,124.573,-1.099,-21.179,3
-0.695,1.358,0.660,110.046,-5.493,-25.818,3
-0.750,1.387,0.644,98.877,-14.771,-36.438,3
-0.755,1.359,0.609,93.628,-35.461,-56.641,3
-0.703,1.302,0.545,92.346,-49.744,-59.387,3
-0.531,1.276,0.515,89.478,-67.017,-47.974,3
-0.485,1.313,0.544,89.722,-79.285,-41.199,3
-0.499,1.403,0.591,85.876,-85.144,-51.819,3
-0.428,1.487,0.633,79.346,-91.064,-79.041,3
-0.332,1.629,0.659,75.928,-114.563,-83.740,3
-0.222,1.670,0.606,63.354,-131.165,-54.260,3
-0.273,1.645,0.529,53.040,-134.033,-45.349,3
-0.257,1.686,0.522,46.936,-136.353,-58.960,3
-0.128,1.747,0.547,36.194,-137.390,-72.754,3
-0.063,1.852,0.553,21.118,-138.855,-69.275,3
0.029,1.849,0.526,3.418,-144.592,-53.528,3
0.068,1.841,0.497,-13.672,-146.545,-44.128,3
0.166,1.812,0.452,-19.287,-138.672,-43.762,3
0.241,1.761,0.440,-30.762,-135.193,-43.457,3
0.345,1.695,0.428,-45.532,-130.798,-43.945,3
0.474,1.659,0.415,-58.838,-124.023,-47.852,3
0.619,1.624,0.409,-67.322,-114.746,-45.898,3
0.737,1.565,0.405,-76.660,-101.013,-38.879,3
0.744,1.432,0.367,-85.815,-87.280,-40.344,3
0.749,1.302,0.303,-91.492,-70.923,-40.649,3
0.779,1.266,0.296,-93.140,-55.298,-34.058,3
0.788,1.270,0.376,-91.370,-26.794,-26.794,3
0.773,1.234,0.400,-103.455,-11.108,-23.743,3
0.730,1.088,0.377,-119.324,-0.916,-1.526,3
0.724,0.990,0.312,-133.606,-0.305,12.573,3
0.709,0.955,0.286,-134.766,8.545,13.611,3
0.695,0.872,0.258,-133.484,15.564,10.376,3
0.708,0.810,0.232,-130.310,30.334,4.333,3
0.709,0.713,0.211,-122.803,41.687,1.221,3
0.636,0.637,0.182,-115.479,48.523,4.822,3
0.566,0.560,0.152,-111.084,55.542,12.512,3
0.516,0.495,0.117,-105.652,66.956,17.029,3
0.477,0.458,0.098,-98.206,78.674,9.705,3
0.385,0.349,0.042,-92.041,82.825,2.625,3
0.317,0.251,-0.021,-80.933,91.248,-3.357,3
0.254,0.219,-0.090,-67.810,101.318,-4.822,3
0.158,0.053,-0.096,-61.035,99.609,-14.771,3
0.126,-0.007,-0.212,-40.649,116.882,-53.589,3
0.021,-0.054,-0.262,-12.634,118.896,-52.063,3
-0.055,-0.085,-0.221,12.756,120.300,-21.729,3
-0.155,-0.008,-0.150,30.823,106.689,-11.230,3
-0.202,0.133,-0.134,40.161,104.614,-26.428,3
-0.229,0.229,-0.087,38.879,118.958,-35.889,3
-0.280,0.203,-0.096,32.471,135.010,-50.110,3
-0.257,0.095,-0.159,36.499,137.878,-63.293,3
-0.247,0.062,-0.141,55.420,127.075,-42.908,3
